"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"SMTPSV~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:10 IST"	"2021-11-04 21:00:00 IST"	"2932"	"16170337"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SMTPSV~1.MAN-slack"
"SMTPSV~2.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:10 IST"	"2021-11-04 21:00:00 IST"	"1180"	"16170340"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SMTPSV~2.MAN"
"SMTPSV~2.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:10 IST"	"2021-11-04 21:00:00 IST"	"2916"	"16170340"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SMTPSV~2.MAN-slack"
"SPEECH~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:10 IST"	"2021-11-04 21:00:00 IST"	"2858"	"16170343"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SPEECH~1.MAN"
"SPEECH~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:10 IST"	"2021-11-04 21:00:00 IST"	"1238"	"16170343"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SPEECH~1.MAN-slack"
"TABLET~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:10 IST"	"2021-11-04 21:00:00 IST"	"1737"	"16170346"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TABLET~1.MAN"
"TABLET~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:10 IST"	"2021-11-04 21:00:00 IST"	"2359"	"16170346"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TABLET~1.MAN-slack"
"TABLET~2.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"1429"	"16170349"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TABLET~2.MAN"
"TABLET~2.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"2667"	"16170349"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TABLET~2.MAN-slack"
"TABLET~3.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"8752"	"16170352"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TABLET~3.MAN"
"TABLET~3.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"3536"	"16170352"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TABLET~3.MAN-slack"
"TABLET~4.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"1131"	"16170356"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TABLET~4.MAN"
"TABLET~4.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"2965"	"16170356"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TABLET~4.MAN-slack"
"TERMIN~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"1573"	"16170360"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TERMIN~1.MAN"
"TERMIN~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"2523"	"16170360"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TERMIN~1.MAN-slack"
"TERMIN~2.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"1305"	"16170365"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TERMIN~2.MAN"
"TERMIN~2.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"2791"	"16170365"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TERMIN~2.MAN-slack"
"TERMIN~3.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"1164"	"16170369"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TERMIN~3.MAN"
"TERMIN~3.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"2932"	"16170369"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TERMIN~3.MAN-slack"
"TERMIN~4.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"2232"	"16182149"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TERMIN~4.MAN"
"TERMIN~4.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"1864"	"16182149"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TERMIN~4.MAN-slack"
"TEEC90~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"1438"	"16182154"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TEEC90~1.MAN"
"TEEC90~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"2658"	"16182154"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TEEC90~1.MAN-slack"
"TEC5F6~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"20863"	"16182159"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TEC5F6~1.MAN"
"TEC5F6~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"3713"	"16182159"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TEC5F6~1.MAN-slack"
"TE0911~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"1438"	"16182164"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TE0911~1.MAN"
"TE0911~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:12 IST"	"2021-11-04 21:00:00 IST"	"2658"	"16182164"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TE0911~1.MAN-slack"
"TE9175~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2240"	"16182169"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TE9175~1.MAN"
"TE9175~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1856"	"16182169"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TE9175~1.MAN-slack"
"TEAE8D~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2453"	"16182174"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TEAE8D~1.MAN"
"TEAE8D~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1643"	"16182174"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TEAE8D~1.MAN-slack"
"TECA2A~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1919"	"16182179"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TECA2A~1.MAN"
"TECA2A~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2177"	"16182179"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TECA2A~1.MAN-slack"
"TEXTSE~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2841"	"16182183"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TEXTSE~1.MAN"
"TEXTSE~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1255"	"16182183"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/TEXTSE~1.MAN-slack"
"VIDEO-~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2038"	"16182187"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/VIDEO-~1.MAN"
"VIDEO-~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2058"	"16182187"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/VIDEO-~1.MAN-slack"
"VOLSNA~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1040"	"16182190"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/VOLSNA~1.MAN"
"VOLSNA~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"3056"	"16182190"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/VOLSNA~1.MAN-slack"
"WCF-HT~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2018"	"16182193"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WCF-HT~1.MAN"
"WCF-HT~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2078"	"16182193"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WCF-HT~1.MAN-slack"
"WCF-HT~2.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1452"	"16182197"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WCF-HT~2.MAN"
"WCF-HT~2.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2644"	"16182197"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WCF-HT~2.MAN-slack"
"WCF-NO~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1403"	"16182201"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WCF-NO~1.MAN"
"WCF-NO~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2693"	"16182201"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WCF-NO~1.MAN-slack"
"WEB-SE~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1914"	"16182205"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WEB-SE~1.MAN"
"WEB-SE~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2182"	"16182205"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WEB-SE~1.MAN-slack"
"WEBENR~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1676"	"16182208"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WEBENR~1.MAN"
"WEBENR~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2420"	"16182208"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WEBENR~1.MAN-slack"
"WIN32K~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"12503"	"16182211"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WIN32K~1.MAN"
"WIN32K~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"3881"	"16182211"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WIN32K~1.MAN-slack"
"WINDOW~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"5966"	"16182214"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WINDOW~1.MAN"
"WINDOW~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2226"	"16182214"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WINDOW~1.MAN-slack"
"WINLOG~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2887"	"16182217"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WINLOG~1.MAN"
"WINLOG~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1209"	"16182217"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WINLOG~1.MAN-slack"
"WMI-CO~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2372"	"16182220"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WMI-CO~1.MAN"
"WMI-CO~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1724"	"16182220"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WMI-CO~1.MAN-slack"
"WORKST~1.MAN"	".MAN"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"1811"	"16182223"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WORKST~1.MAN"
"WORKST~1.MAN-slack"	".MAN-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:13 IST"	"2021-11-04 21:00:00 IST"	"2285"	"16182223"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WORKST~1.MAN-slack"
"WIMGAP~1.MUI"	".MUI"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:14 IST"	"2021-11-04 21:00:00 IST"	"16384"	"16289924"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WIMGAP~1.MUI"
"WIMPRO~1.MUI"	".MUI"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:14 IST"	"2021-11-04 21:00:00 IST"	"27648"	"16289927"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WIMPRO~1.MUI"
"WIMPRO~1.MUI-slack"	".MUI-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:14 IST"	"2021-11-04 21:00:00 IST"	"1024"	"16289927"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WIMPRO~1.MUI-slack"
"WINDLP~1.MUI"	".MUI"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:14 IST"	"2021-11-04 21:00:00 IST"	"5632"	"16289930"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WINDLP~1.MUI"
"WINDLP~1.MUI-slack"	".MUI-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:14 IST"	"2021-11-04 21:00:00 IST"	"2560"	"16289930"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WINDLP~1.MUI-slack"
"WINSET~1.MUI"	".MUI"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:14 IST"	"2021-11-04 21:00:00 IST"	"53760"	"16289933"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WINSET~1.MUI"
"WINSET~1.MUI-slack"	".MUI-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:24:14 IST"	"2021-11-04 21:00:00 IST"	"3584"	"16289933"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/WINSET~1.MUI-slack"
"b^^^^^^a.H^!"	".H^!"	"r"	"yes"	"1996-08-01 00:00:00 IST"	"2009-08-18 02:00:00 IST"	"0000-00-00 00:00:00"	"0"	"122349315"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/b^^^^^^a.H^!"
"^^6Y^^H^.^$`"	".^$`"	"r"	"yes"	"1980-11-08 00:00:00 IST"	"1998-05-28 17:10:24 IST"	"2016-06-16 17:26:16 IST"	"90148"	"129282083"	"null"	"unknown"	"r-wx-wx-wx"	"/img_E:/$OrphanFiles/^^6Y^^H^.^$`"
"^^6Y^^H^.^$`-slack"	".^$`-slack"	"r"	"yes"	"1980-11-08 00:00:00 IST"	"1998-05-28 17:10:24 IST"	"2016-06-16 17:26:16 IST"	"4060"	"129282083"	"null"	"unknown"	"r-wx-wx-wx"	"/img_E:/$OrphanFiles/^^6Y^^H^.^$`-slack"
"SETUPP~1.EXE"	".EXE"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:38:00 IST"	"2021-11-04 21:00:00 IST"	"201016"	"234881153"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPP~1.EXE"
"SETUPP~1.EXE-slack"	".EXE-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:38:00 IST"	"2021-11-04 21:00:00 IST"	"3784"	"234881153"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPP~1.EXE-slack"
"SETUPP~1.DLL"	".DLL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:59 IST"	"2021-11-04 21:00:00 IST"	"9589072"	"234881150"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPP~1.DLL"
"SETUPP~1.DLL-slack"	".DLL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:59 IST"	"2021-11-04 21:00:00 IST"	"3760"	"234881150"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPP~1.DLL-slack"
"SETUPP~1.CFG"	".CFG"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:59 IST"	"2021-11-04 21:00:00 IST"	"13480"	"234881147"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPP~1.CFG"
"SETUPP~1.CFG-slack"	".CFG-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:59 IST"	"2021-11-04 21:00:00 IST"	"2904"	"234881147"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPP~1.CFG-slack"
"setupmgr.dll"	".dll"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:54 IST"	"2021-11-04 21:00:00 IST"	"1077576"	"234881144"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/setupmgr.dll"
"setupmgr.dll-slack"	".dll-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:54 IST"	"2021-11-04 21:00:00 IST"	"3768"	"234881144"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/setupmgr.dll-slack"
"SETUPH~1.EXE"	".EXE"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:53 IST"	"2021-11-04 21:00:00 IST"	"860496"	"234881143"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPH~1.EXE"
"SETUPH~1.EXE-slack"	".EXE-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:53 IST"	"2021-11-04 21:00:00 IST"	"3760"	"234881143"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPH~1.EXE-slack"
"SETUPE~1.EXE"	".EXE"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:53 IST"	"2021-11-04 21:00:00 IST"	"73552"	"234881141"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPE~1.EXE"
"SETUPE~1.EXE-slack"	".EXE-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:53 IST"	"2021-11-04 21:00:00 IST"	"176"	"234881141"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPE~1.EXE-slack"
"SETUPD~1.EXE"	".EXE"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:53 IST"	"2021-11-04 21:00:10 IST"	"570744"	"234881138"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPD~1.EXE"
"SETUPD~1.EXE-slack"	".EXE-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:53 IST"	"2021-11-04 21:00:10 IST"	"2696"	"234881138"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPD~1.EXE-slack"
"SETUPC~2.DLL"	".DLL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:52 IST"	"2021-11-04 21:00:00 IST"	"2351440"	"234881136"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPC~2.DLL"
"SETUPC~2.DLL-slack"	".DLL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:52 IST"	"2021-11-04 21:00:00 IST"	"3760"	"234881136"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPC~2.DLL-slack"
"SETUPC~1.DLL"	".DLL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:52 IST"	"2021-11-04 21:00:00 IST"	"401744"	"234881134"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPC~1.DLL"
"SETUPC~1.DLL-slack"	".DLL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:52 IST"	"2021-11-04 21:00:00 IST"	"3760"	"234881134"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SETUPC~1.DLL-slack"
"setup.exe"	".exe"	"r"	"yes"	"2022-09-11 00:00:00 IST"	"2022-09-10 01:37:52 IST"	"2021-11-04 21:00:00 IST"	"336184"	"234881131"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/setup.exe"
"setup.exe-slack"	".exe-slack"	"r"	"yes"	"2022-09-11 00:00:00 IST"	"2022-09-10 01:37:52 IST"	"2021-11-04 21:00:00 IST"	"3784"	"234881131"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/setup.exe-slack"
"SERVIC~1.DLL"	".DLL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:51 IST"	"2021-11-04 21:00:00 IST"	"942464"	"234881130"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SERVIC~1.DLL"
"SERVIC~1.DLL-slack"	".DLL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:51 IST"	"2021-11-04 21:00:00 IST"	"3712"	"234881130"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/SERVIC~1.DLL-slack"
"segoeui.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:37:51 IST"	"2021-11-04 21:00:00 IST"	"955804"	"234881127"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/segoeui.ttf"
